1664625092,33794347
1662215517,32641755
1666318160,34600254
1660463466,31873005
1663110774,33071572
1665506595,34216757
1667107049,34974073
1659377076,31402641
1661104405,32161032
1662738469,32893068
1663985543,33489562
1665115015,34029493
1665799099,34356869
1666787571,34822729
1667404433,35114320
1659123541,31287538
1660175365,31747951
1660705148,31980249
1661775895,32448253
1662506612,32781730
1662989615,33013591
1663495533,33256397
1664301153,33639121
1664851128,33902913
1665207015,34073685
1665706290,34312630
1666080553,34489925
1666441795,34659051
1666966636,34907039
1667243263,35037826
1667683489,35246613
1658638811,31074139
1659195985,31319778
1659804902,31594122
1660237657,31775650
1660633712,31948576
1660924336,32076991
1661425301,32303567
1661990015,32534312
1662386106,32724084
1662651697,32851433
1662838448,32940939
1663059844,33046898
1663266542,33146807
1663774819,33388611
1664122949,33555348
1664408908,33690992
1664769951,33863918
1665011399,33979963
1665171508,34056741
1665336142,34134934
1665568743,34246608
1665764633,34340415
1665943363,34425250
1666208419,34548604
1666392382,34635383
1666548436,34709845
1666845175,34849018
1667009166,34927546
1667144787,34991854
1667358366,35092552
1667583285,35198782
1667760648,35283480
1658499149,31014502
1658964857,31215395
1659156146,31301522
1659257924,31347643
1659689418,31542486
1659981019,31666396
1660226238,31770675
1660326650,31813906
1660553526,31914018
1660663182,31961496
1660781004,32013423
1661014577,32118540
1661300523,32248167
1661536128,32350362
1661899983,32497200
1662061299,32568280
1662269283,32667744
1662445128,32752441
1662573854,32814002
1662686438,32868200
1662779773,32912709
1662914472,32977229
1663013820,33025047
1663089410,33061218
1663186351,33108147
1663358212,33190776
1663667580,33338960
1663877503,33437926
1664054338,33522437
1664201488,33592699
1664357288,33665983
1664486083,33727837
1664682509,33821962
1664821062,33888424
1664927447,33939789
1665045303,33996232
1665150850,34046790
1665188082,34064706
1665262724,34100308
1665394403,34162903
1665536378,34231051
1665628582,34275351
1665725517,34321774
1665787260,34351224
1665872841,34392083
1665971165,34438625
1666137809,34516060
1666250682,34568671
1666348280,34614677
1666416010,34646755
1666484306,34679455
1666660292,34762691
1666817994,34836379
1666892427,34871675
1666986299,34916519
1667052315,34948136
1667134622,34987181
1667166194,35002041
1667311005,35069710
1667380936,35103161
1667501507,35159905
1667638650,35225087
1667716381,35262159
1667780703,35293124
1658325839,30938967
1658583016,31049802
1658812957,31146616
1659025855,31242793
1659140767,31294823
1659181237,31312817
1659224469,31332738
1659298911,31366339
1659562372,31486850
1659747008,31568303
1659891237,31629754
1660102913,31718907
1660204178,31760859
1660228993,31771886
1660256095,31783450
1660362016,31829438
1660474009,31878115
1660605854,31936206
1660653951,31957586
1660690638,31973855
1660719883,31987099
1660905546,32068250
1660957837,32092723
1661058166,32139113
1661196327,32202449
1661364795,32276136
1661467600,32322303
1661615066,32381640
1661859628,32481062
1661945227,32515620
1662032125,32554147
1662137024,32604167
1662224231,32645978
1662329857,32696950
1662418982,32739826
1662476543,32767478
1662547871,32801597
1662627162,32839602
1662667759,32859149
1662716680,32882580
1662767996,32907187
1662805306,32924949
1662882234,32961915
1662945548,32992288
1663001737,33019467
1663032412,33033787
1663080938,33057117
1663097179,33064982
1663156536,33093692
1663223820,33126232
1663308869,33167245
1663415544,33217805
1663600954,33307023
1663707710,33357479
1663825920,33413184
1663936854,33466432
1664035760,33513495
1664098046,33543349
1664169340,33577402
1664261063,33621001
1664329124,33652400
1664388367,33681042
1664458091,33714657
1664557907,33762125
1664650768,33806634
1664735171,33847243
1664792449,33874573
1664848343,33901568
1664882510,33918089
1664978187,33964060
1665030262,33988971
1665092062,34018822
1665120881,34032334
1665159730,34051093
1665179752,34060674
1665197145,34068977
1665228912,34084105
1665299171,34117351
1665352242,34142733
1665449897,34189459
1665521435,34223881
1665555951,34240422
1665602789,34263013
1665676972,34298512
1665712938,34315724
1665739896,34328633
1665776558,34346113
1665797032,34355869
1665840474,34376597
1665893179,34401782
1665952109,34429482
1666007433,34455820
1666112369,34503828
1666179789,34535174
1666229818,34558841
1666282240,34583580
1666340978,34611147
1666360654,34620425
1666399833,34638981
1666432437,34654580
1666468277,34671690
1666530196,34701037
1666614906,34741715
1666697396,34779902
1666808092,34832076
1666828150,34840981
1666879386,34865423
1666935578,34892080
1666975107,34911141
1666999435,34922839
1667026298,34935651
1667069867,34956323
1667122862,34981736
1667138638,34989065
1667152876,34995586
1667208065,35021404
1667263168,35047254
1667333101,35080400
1667374578,35100235
1667389857,35107464
1667435358,35128709
1667544863,35180614
1667605990,35209658
1667670413,35240317
1667701613,35255146
1667740723,35273825
1667771789,35288803
1667804159,35304434
1658290942,30922865
1658410601,30976652
1658544064,31033638
1658615160,31063684
1658720936,31109336
1658925238,31196771
1658996855,31229448
1659049441,31253417
1659134259,31292109
1659148011,31297958
1659162308,31304227
1659188793,31316416
1659211742,31327004
1659237105,31338366
1659278931,31357225
1659351363,31390809
1659419738,31422273
1659632450,31517592
1659719526,31555663
1659774886,31580944
1659839290,31608138
1659946836,31651607
1660051669,31696584
1660150641,31737733
1660188824,31753917
1660224848,31770071
1660227110,31771053
1660232856,31773633
1660244818,31778609
1660270179,31789942
1660339144,31819219
1660444224,31864778
1660465530,31874005
1660519819,31898890
1660573119,31922119
1660611654,31938700
1660644497,31953416
1660657483,31959112
1660679912,31968979
1660698815,31977551
1660714161,31984342
1660744921,31997252
1660790530,32017691
1660922267,32075987
1660946263,32087175
1661005373,32114372
1661044725,32132659
1661093574,32155787
1661167564,32189539
1661270085,32234720
1661352386,32270874
1661402497,32293079
1661455709,32317283
1661520054,32343671
1661597902,32374750
1661708562,32420553
1661814409,32462506
1661877387,32488056
1661920805,32505805
1661967863,32524899
1662008954,32543051
1662043713,32559760
1662123715,32598032
1662151195,32611026
1662219392,32643633
1662237987,32652642
1662298179,32681687
1662367982,32715421
1662405424,32733323
1662430658,32745424
1662457842,32758602
1662489549,32773527
1662531711,32793832
1662563481,32809161
1662598737,32825835
1662647712,32849501
1662660296,32855534
1662675623,32862962
1662697310,32873251
1662725988,32887085
1662752328,32899785
1662776157,32911019
1662785973,32915591
1662822907,32933409
1662858775,32950788
1662896083,32968505
1662929793,32984655
1662979718,33008793
1662999475,33018370
1663010268,33023389
1663024541,33030057
1663046720,33040713
1663066514,33050126
1663085249,33059201
1663093159,33063034
1663104810,33068680
1663127135,33079438
1663171517,33100954
1663205517,33117359
1663249689,33138699
1663276806,33151781
1663337081,33180726
1663376892,33199382
1663445134,33232090
1663536427,33275905
1663631427,33321749
1663696134,33351868
1663738400,33371834
1663800661,33401014
1663864041,33431471
1663919873,33458332
1663971737,33482872
1664014160,33503276
1664043796,33517329
1664066988,33528556
1664110271,33549265
1664144093,33565535
1664182587,33583823
1664225173,33603991
1664285026,33631559
1664320678,33648367
